9782869302457;Oreiller d'herbes;夏目漱石;fr;"""Oreiller d'herbes"" est singulier par son écriture, impressionniste, poétique, et par son projet même. Un peintre se retire dans une auberge de montagne pour peindre et réfléchir sur son art, sur l'acte de création. L'atmosphère subtile et poétique d'""Oreiller d'herbes"" est admirablement rendue par les traducteurs.";169;Rivages;May 1, 1989;https://covers.openlibrary.org/b/id/991570-L.jpg;;openlibrary+google
9782080704658;Gorgias;Πλάτων;fr;""" Mais regarde, bienheureux, si la noblesse et la bonté d'âme ne consistent qu'à sauver sa vie ! Car cette vie, cette vie unique, qu'elle soit longue ou qu'elle soit courte, c'est en fait ce qu'un homme, vraiment l'homme, doit laisser de côté, ce n'est pas à cela qu'il doit dévouer l'amour de son âme... Non, ce qu'on doit plutôt chercher à savoir, c'est de quelle façon on doit vivre sa vie pour qu'elle soit la meilleure possible... Personne n'a peur de la mort, si on la prend pour ce qu'elle est, ou alors il faut être incapable de faire le moindre raisonnement et ne pas être vraiment un homme - non, ce qui fait peur, c'est l'idée qu'on n'a pas été juste. """;380;Flammarion;1987;;Classic Literature|Fiction|Early works to 1800|Ethics|Political science|Ancient Philosophy|great_books_of_the_western_world|open_syllabus_project|Love|Greek language materials|Political science, early works to 1800|Rhetoric|Morale|Ouvrages avant 1800|Science politique|Gorgias (Plato)|Philosophy, ancient|Plato|Ethics, ancient|Rhetoric, ancient|Translations into Latin|Greek Dialogues|Textual Criticism|Greek language|Translating into Latin|Ancient Ethics|Ancient Rhetoric|Contributions in political science|Children's fiction|Ships|Shipbuilding|History|Ancient Ships|Political science--early works to 1800|B371.a5 h3 1971|170|B371.a5 i78|Literary collections|Ethics--early works to 1800|B371.a5 n53 1998b|Philosophy|Spirituality;openlibrary+google
9782080713025;Ainsi parlait Zarathoustra;Friedrich Nietzsche;fr;"""Cette œuvre est complètement à part. Ne parlons pas ici des poètes : peut-être n'y a-t-il jamais rien eu qui soit issu d'une telle surabondance de force. Ma notion du ""dionysiaque"" s'est faite ici 'action d'éclat' ; comparé à elle, tout autre agir humain apparaît misérable et limité. Qu'un Goethe, qu'un Shakespeare ne sauraient respirer un seul instant dans cette atmosphère de passion et d'altitude, que Dante, auprès de Zarathoustra, ne soit qu'un croyant, et non quelqu'un qui commence par créer la vérité, un esprit qui 'gouverne le monde', un destin, même dignes de dénouer les chaussures de Zarathoustra, voilà qui n'est encore qu'une litote et ne donne aucune idée de la distance, de la distance, de la solitude azuréenne où vit cette œuvre "" (Nietzsche, 'Ecce homo', ""Pourquoi j'écris de si bons livres"").""";480;Flammarion;Aug 18, 2006;https://covers.openlibrary.org/b/id/12541568-L.jpg;Classic Literature|Fiction|Filosofie|Filosofía|German Philosophy|German language|Philosophy|Superhombre (Concepto filosófico)|Superman|Superman (Philosophical concept)|Classic|Filosofia contemporanea|Nietzche, friedrich wilhelm|Nietzsche, friedrich wilhelm, 1844-1900|German language, conversation and phrase books|Philosophy, german|Also sprach Zarathustra (Nietzsche, Friedrich Wilhelm)|Filosofía alemana|Antropologia filozoficzna|Filozofia|Filosofi a.|Zoroaster|German language materials|B3313.a43 e5 1978|Modern Philosophy|Politics and government|Philosophy, modern|Translations into English;openlibrary+google
9782330064617;Enfer : La divine comédie;Dante Alighieri;fr;;523;Actes Sud;May 04, 2016;https://covers.openlibrary.org/b/id/8458693-L.jpg;;openlibrary+google
9782253002697;Tonio Kröger;Thomas Mann;fr;"La 4e de couverture indique : ""Peintre puissant de la bourgeoisie allemande avec les Buddenbrook, Thomas Mann publie à vingt huit ans, ce bref roman, une de ses oeuvres les plus révélatrices de son débat intérieur. Jeune écrivain prisonnier de l'introspection et de sa réflexion sur son art, Tonio Kröger est fasciné par son contraire : ceux qui vivent sans réfléchir, abandonnés à leurs instincts vitaux, comme son camarade Hans et la belle Ingeborge, dont il s'éprend. L'art et la pensée seraient-ils morbides ? La vraie vie réside-t-elle dans la sérénité heureuse et terre à terre des gens normaux "" ? Dans cet étonnant portrait d'un homme qui ne parvient pas à s'approuver, le grand romancier, Prix Nobel de littérature en 1929, mêle la réflexion philosophique à l'analyse des tourments de l'âme, avec une lucidité et un dépouillement qui en font une oeuvre classique au meilleur sens du terme.""";153;Librairie Generale Francaise, LGF;February 1, 1978;https://covers.openlibrary.org/b/id/976521-L.jpg;German language|Readers|Short stories, german|Continental european fiction (fictional works by one author)|German literature|LGBTQ fiction before Stonewall;openlibrary+google
9782081207240;Le Banquet;Πλάτων;fr;"Ils sont allongés sur des lits et parlent de l'Amour et de la Beauté. Leurs discours se succèdent, parfois se répondent : car il y a plusieurs Amours et plusieurs manières de désirer le Beau. À ces hommes vivant en un temps et un lieu où l'éducation des garçons est indissociable de la sexualité qui règle les rapports du maître et du disciple, une étrangère, Diotime, oppose un modèle féminin de la procréation du savoir. À travers elle, Socrate dessine les étapes de l'apprentissage du philosophe capable de se détacher du monde sensible pour devenir l'"" amant "" par excellence qui guide l'"" aimé "" dans sa quête du Vrai et du Beau. Par-delà les interprétations prudentes du Banquet que nous a léguées la tradition philosophique, cette traduction inédite invite à une lecture renouvelée du dialogue : un Banquet parfois extravagant, à l'image de son objet, d'une richesse stylistique exubérante, souvent cru dans son langage, foisonnant enfin dans sa recherche du bonheur véritable.";272;Flammarion;5e édition revue et corrigée (15 août 2007);https://covers.openlibrary.org/b/id/6960567-L.jpg;Love|Early works to 1800|Soul|Rhetoric|Religious aspects of Love|Christianity|Platonic love|Influence|Ancient Rhetoric|Immortality (Philosophy)|Philosophy|Theory of Knowledge|Socrate|Mythology|Amour|Imaginary conversations|American drama (dramatic works by one author)|Socrates, drama|Ouvrages avant 1800|Filosofia antiga|Amor (filosofia)|Socrates|Ancient Philosophy|Literature in Spanish|Symposium (Plato)|Plato|History & Surveys|Ancient & Classical|Kommentar|Dialectic|Problèmes et exercices|Philosophie ancienne|Love.|Philosophie|SEL Library selection|Love--early works to 1800|B385.a5 g55 1999|Great_books_of_the_western_world|Friendship|Male homosexuality|Translations into french|Philosophy, ancient|Beau (philosophie)|Rhétorique ancienne|Âme|Dialectique|Rhetoric, ancient|Philosophers, greece|Collections|Criticism and interpretation|Religious aspects|Greek Dialogues|Translations into English|Greek language materials;openlibrary+google
9782253082385;Phedre;Πλάτων;fr;Ce dialogue entre Socrate et Phèdre fait suite au Banquet et traite comme lui de la beauté, de l'amour, de l'art de discourir.;314;Librairie générale française;Jun 01, 2007;https://books.google.com/books/content?id=sXpaJQAACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE71XCDPMPFgbL3HXFJ9-Q1MfAK6E0g11UbUCXbouQK5Lip6ClabWAP612QjEHjwJguGDzqmnWGrEO7Yd9_HATO8_r8PLEOZVZrDqijm3H3J2wJQ4GjUcNnrw8IEfTTdleQ-J7kEG&source=gbs_api;Early works to 1800|Love|Rhetoric|Ancient Rhetoric|Antična filozofija|Philosophy, ancient|Philosopy|Soul|Ancient Philosophy|Rhetoric, ancient|Socrates;openlibrary+google
9781038700278;The Voice Inside;John Farnham|Poppy Stockell;en;"""At last, the unflinching and unforgettable memoir of music and life from the much-loved Australian legend. Growing up in London and Melbourne, music was always part of John Farnham's world. But the young John never dreamed of what was to come. Pop stardom in the 1960s. The release of Whispering Jack, the critically acclaimed and highest-selling Australian album of all time. A decades-long touring career. Twenty-one ARIA awards. Australian of the Year. The list of accolades and achievements is long - so, at first glance, the John Farnham story is one filled with remarkable highs. It is, however, so much more than that. It is the story of the resilience John found as his stellar career stalled, record companies turned their backs, and he faced financial ruin. John has never shown how hard he fell and how difficult it was to stay true to himself in an industry that can be ruthless. It is the story of family, friendship and finding your voice. Throughout a lifetime filled with the highest of highs and the lowest of lows, John has remained steadfast, never losing his unique musical talent, creative strength nor his powerful ability to make human connections through his music. After his devastating cancer diagnosis and far too many goodbyes, John is now telling his story, his way. The Voice Inside is like sitting down with an old friend sharing stories that are both deeply personal and wildly entertaining. Written alongside award-winning filmmaker Poppy Stockell, this is a captivating and powerfully honest insight into the man whose music is the soundtrack to so many of our lives.""--Publisher's description.";357;Read How You Want;2024;;;google
9782226438409;Heimaey;Ian Manook;fr;Quand Jacques Soulniz embarque sa fille Rebecca à la découverte de l'Islande, c'est pour renouer avec elle, pas avec son passé de routard. Mais dès leur arrivée à l'aéroport de Keflavik, la trop belle mécanique des retrouvailles s'enraye. Mots anonymes sur le pare-brise de leur voiture, étrange présence d'un homme dans leur sillage, et ce vieux coupé SAAB qui les file à travers déserts de cendre et champs de lave ... jusqu'à la disparition de Rebecca. Il devient dès lors impossible pour Soulniz de ne pas plonger dans ses souvenirs, lorsque, en juin 1973, il débarquait avec une bande de copains sur l'île d'Heimaey, terre de feu au milieu de l'océan. Un trip initiatique trop vite enterré, des passions oubliées qui déchaînent des rancoeurs inattendues, et un flic passionné de folklore islandais aux prises avec la mafia lituanienne : après l'inoubliable Mongolie de sa trilogie Yeruldelgger et le Brésil moite et étouffant de Mato Grosso, Ian Manook, écrivain nomade, nous fait découvrir une Islande lumineuse, à rebours des clichés, qui rend plus noire encore la tension qu'en maître du suspense il y distille.;461;Albin Michel;2018;https://books.google.com/books/content?id=t-esvAEACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE73J2u-cTnEQ4ozi1gSY3uDAEQpjZHWI88ZgMZlAiR26zrcyHMIVFzf-Oax4_0VbSeQ5J6D3Tt7H8AgLfAM3E_d5VIclVSQDk10Gp-VPuE9o598-TlLqkQJuy2PZtzcoh5FsCIEZ&source=gbs_api;;google
9782809713565;LA PAPETERIE TSUBAKI;Ito OGAWA|Myriam DARTOIS-AKO;fr;Hatoko a vingt-cinq ans et la voici de retour à Kamakura, dans la petite papeterie que lui a léguée sa grand-mère. Le moment est venu pour elle de faire ses premiers pas comme écrivain public, car cette grand-mère, une femme exigeante et sévère, lui a enseigné l'art difficile d'écrire pour les autres. Le choix des mots, mais aussi la calligraphie, le papier, l'encre, l'enveloppe, le timbre, tout est important dans une lettre. Hatoko répond aux souhaits même les plus surprenants de ceux qui viennent la voir : elle calligraphie des cartes de voeux, rédige un mot de condoléances pour le décès d'un singe, des lettres d'adieu aussi bien que d'amour. A toutes les exigences elle se plie avec bonheur, pour résoudre un conflit, apaiser un chagrin. Et c'est ainsi que, grâce à son talent, la papeterie Tsubaki devient bientôt un lieu de partage avec les autres et le théâtre de réconciliations inattendues.;384;P. Picquier;Aug 23, 2018;https://covers.openlibrary.org/b/id/10940008-L.jpg;;openlibrary+google
9782070368938;Le joueur;Фёдор Михайлович Достоевский;fr;Paulina éclata de rire : - Vous m'avez dit l'autre jour, sur le Schlangenberg, que vous étiez prêt, sur un mot de moi, à vous jeter en bas, la tête la première et nous étions bien à mille pieds de haut. Je dirai ce mot un jour, uniquement pour voir si vous vous exécutez et soyez certain que je montrerai du caractère. Je vous hais justement parce que je vous ai permis tellement de choses, et je vous hais encore plus parce que vous m'êtes si nécessaire. [Source : 4e de couv.];222;Gallimard;1988;https://covers.openlibrary.org/b/id/11667996-L.jpg;Translations into English|Continental european fiction (fictional works by one author)|Gamblers|Fiction|Compulsive gamblers|Fiction, action & adventure|Fiction, general|Germany, fiction|Psychological fiction|Gamblers -- Fiction|Gambling -- Fiction|Families -- Fiction|Russians -- Germany -- Fiction|Chance -- Fiction|Social life and customs|Manners and customs;openlibrary+google
9782226392077;Miroir de nos peines;Pierre Lemaitre|Frank Wynne;fr;"""Avril 1940. Louise, trente ans, court, nue, sur le boulevard du Montparnasse. Pour comprendre la scène tragique qu'elle vient de vivre, elle devra plonger dans la folie d'une période sans équivalent dans l'histoire, où la France tout entière, saisie par la panique, sombre dans le chaos, faisant émerger les héros et les salauds, les menteurs et les lâches... Et quelques hommes de bonne volonté. Il fallait toute la verve et la générosité d'un chroniqueur hors pair des passions françaises pour saisir la grandeur et la décadence d'un peuple broyé par les circonstances. Secret de famille, grands personnages, puissance du récit, rebondissements, burlesque et tragique... Le talent de Pierre Lemaitre, prix Goncourt pour Au revoir là-haut, est ici à son sommet.""--Page 4 of cover.";536;Albin Michel;2020;https://covers.openlibrary.org/b/id/15129136-L.jpg;;openlibrary+google
9782264007490;Nuée d'oiseaux blancs;川端康成;fr;Ce qui distingue Kawabata, ce sensualiste, c'est d'arriver à envelopper ses personnages d'une sorte de buée légère et tendre : tout en gardant au récit une ligne très lisse, très nette, il fait naître d'étranges rapports entre ses amants... Ses romans sont dominés par le blanc et nous sommes gagnés par cet éblouissement, par cette lumière incomparable, à ce point que nous avons tendance à oublier un fait majeur : le blanc, s'il est au Japon, comme en Occident, le symbole de la pureté, il est aussi la couleur funéraire, et pour bien comprendre Kawabata, il faut sans cesse penser que la vie, et la vie la plus physiquement amoureuse, la plus sensuelle, comporte toujours cet arrière-plan métaphysique : le destin mortel de l'homme, jamais nommé et cependant apparent.;206;Plon;1960;https://covers.openlibrary.org/b/id/12766353-L.jpg;Japanese tea ceremony|Fiction|Social life and customs|Manners and customs|Littérature japonaise;openlibrary+google
9782080704771;Sodome et Gomorrhe;Marcel Proust;fr;Sodome et Gomorrhe est le quatrieme volet d'A la recherche du temps perdu de Marcel Proust publie en 2 tomes entre 1922 et 1923 chez Gallimard. Dans ce roman, le jeune narrateur decouvre par hasard que Charlus est homosexuel, lorsqu'il assiste en temoin auditif a ses ebats avec Jupien.;382;Flammarion;1987;https://books.google.com/books/content?id=EClCzQEACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE71gjuSIljcqA_olBXBSZlXsNJS15eMbbrfPD0wySSiSiK1oem-iRXaJ2mCVXngOaLjXeS1upCPv9WrxCnaEsyr0QCliYOlukgB25EdKW56E5NxL4a5SpX4ByJEzbSVw4LIG_Gf9&source=gbs_api;Fiction|Social life and customs|Vida social y costumbres|Villages|Obsessive-compulsive disorder|Social conditions|Ficción|Novela autobiográfica|Continental european fiction (fictional works by one author)|Fiction, general|France, fiction|Manners and customs|Translations into Russian|Homosexuality|French literature|Translations into English|English literature|Translations from French|Fiction, psychological;openlibrary+google
9782277300700;Le dernier jour d'un condamné;Victor Hugo;fr;Cheminement intérieur d'un condamné à mort pendant les six semaines qui précèdent son exécution.;97;EJL;1995;;;google
9782266192262;Aimez-vous Brahams;Françoise Sagan;fr;« Paule contemplait son visage dans la glace et en détaillait les défaites accumulées en trente-neuf ans, une par une, non point avec l'affolement, l'acrimonie coutumiers en ce cas, mais avec une tranquillité à peine attentive. Comme si la peau tiède, que ses deux doigts tendaient parfois pour souligner une ride, pour faire ressortir une ombre, eût été à quelqu'un d'autre, à une autre Paule passionnément préoccupée de sa beauté et passant difficilement du rang de jeune femme au rang de femme jeune : une femme qu'elle reconnaissait à peine. ».--Quatrième de couverture.;123;Julliard;1992;https://covers.openlibrary.org/b/id/11375240-L.jpg;French language materials;openlibrary+google
9782226438195;Jung, un voyage vers soi;Frédéric Lenoir;fr;Carl-Gustav Jung (1875-1961), médecin suisse, pionnier de la psychanalyse, est l'un des plus grands penseurs du xxe siècle. Il reste assez méconnu en France, alors que ses idées ont exercé une influence profonde sur notre culture contemporaine et qu'il a été l'inventeur de nombreux concepts révolutionnaires, comme la synchronicité, l'inconscient collectif, les archétypes ou les complexes. Il est avec Spinoza l'un des auteurs qui m'ont le plus marqué et il a eu un impact décisif sur ma vision du monde et de moi-même. Voilà pourquoi j'ai eu à cœur de rendre accessible à un large public sa pensée visionnaire, qui fait le pont entre psychologie et physique quantique, qui montre combien l'être humain a besoin de sens et d'une vie symbolique ou spirituelle pour s'épanouir profondément. Cette conviction l'éloignera de Freud et le conduira à expérimenter et à élaborer son « processus d'individuation » : un extraordinaire voyage intérieur, où chacun d'entre nous apprend à faire dialoguer son conscient et son inconscient pour devenir pleinement soi et accéder à un sentiment d'unité et de joie profonde. C'est à ce fascinant voyage vers soi que j'ai voulu convier le lecteur, à la découverte d'un des penseurs qui me semble être allé le plus loin dans la compréhension de l'être humain et du sens de son existence. »;334;Albin Michel;2021;;;google
9782266342834;La Prisonnière;Marcel Proust;fr;;539;Pocket;2024-08-14;;;google
9782253003748;La petite Fadette;George Sand|Sand|George Sand|Sand George;;;\N;Le Livre de Poche;1973;;Literatura francesa|Mujeres en la literatura|Novela francesa|French language|Readers|Französischunterricht|Operas|Librettos;openlibrary+google
9782081314795;Le Horla Et Autres Contes Fantastiques (French Edition);Guy de Maupassant;fr;... Confrontation avec l'invisible, expériences magnétiques, hallucinations : dans ce recueil qui réunit six chefs-d'oeuvre de Maupassant, le cadre réaliste est sans cesse bouleversé par l'irruption du surnaturel et de la folie. (4e de couv.);157;Flammarion;2014-08-27;;;openlibrary+google
9782070392452;Le côté de Guermantes;Marcel Proust;fr;- Monsieur, je vous jure que je n'ai rien dit qui pût vous offenser. - Et qui vous dit que je suis offensé, s'écria M. de Charlus avec fureur en se redressant violemment sur la chaise longue où il était resté jusque-là immobile, cependant que, tandis que se crispaient les blêmes serpents écumeux de sa face, sa voix devenait tour à tour aiguë et grave comme une tempête assourdissante et déchaînée... Pensez-vous qu'il soit à votre portée de m'offenser ? Vous ne savez donc pas à qui vous parlez ? Croyez-vous que la salive envenimée de cinq cents petits bonshommes de vos amis, juchés les uns sur les autres, arriverait à baver seulement jusqu'à mes augustes orteils ?;765;Gallimard;1988;https://covers.openlibrary.org/b/id/13215813-L.jpg;Romance literature|Fiction|Social life and customs|France|Social conditions|Villages|Obsessive-compulsive disorder|Continental european fiction (fictional works by one author)|Manners and customs|Translations into Russian|Romance Frances|France, fiction|Upper class|Homosexuality|French language materials|Fiction, christian, general|Translations into German;openlibrary+google
9782070429349;Lettres Persanes;Charles-Louis de Secondat baron de La Brède et de Montesquieu|John Davidson|Carlos Cantueso;fr;"Orsqu'en 1721 un auteur anonyme fait paraître à Amsterdam les Lettres persanes, il s'accorde à une double mode : celle de l'Orient et celle du roman par lettres. Mais c'est pour mieux s'en affranchir : de son modèle, l'Italien Marana, qui avait publié L'Espion turc en 1684, l'auteur retient en effet l'étonnement d'un musulman sur les pratiques chrétiennes, mais il le dépasse en instaurant ce regard "" pluriel "" que permet l'échange épistolaire. Des turqueries en vogue depuis le XVIème siècle, il garde le pittoresque mais le met au service d'une réflexion philosophique sur la relativité des coutumes et la recherche d'un ordre universel bâti sur la raison.";461;Gallimard;Jun 01, 2003;https://covers.openlibrary.org/b/id/11528463-L.jpg;Fiction|Iranians|East and West|Social life and customs|French language edition|Eighteenth century|French language books|History|Classic Literature|Montesquieu, Charles de Secondat, baron de, 1689-1755. Lettres Persanes|French Satire|French literature|Epistolary fiction, history and criticism|Iran, history|Manuel|Letters|Fiction, general|Europe, fiction|Travelers|Iranians--france--fiction|Travelers--fiction|Letters--fiction|Pq2011.l5 e57 2008|843/.5|Montesquieu, charles de secondat, baron de, 1689-1755|Voyages, imaginary|Correspondence|Imaginary Voyages|Politics and government|Social conditions;openlibrary+google
9782266182768;Voyage d'une Parisienne à Lhassa;Alexandra David-Néel;fr;"La 4e de couv. indique : ""1924. Pour la première fois, une femme étrangère réussit à entrer dans Lhassa, capitale interdite du Tibet ! Huit mois auront été nécessaires à Alexandra David-Néel pour relever ce défi extraordinaire ! Huit mois d'un long périple à travers les immenses solitudes du « pays des Neiges ». Huit mois d'une vie rude et dangereuse sous l'apparence d'une mendiante tibétaine ! À une époque où personne ne parle de « raid », et encore moins quand il s'agit d'une femme, c'est un magnifique exploit et une aventure exceptionnelle que nous décrit ici l'auteur ! Elle y ajoute sa propre quête spirituelle, et ce regard fasciné qu'elle porte sur la civilisation tibétaine.""";372;Pocket;2008;;;google
9782070380510;A L'Ombre Des Jeunes Filles En Fleurs;Marcel Proust;fr;;568;Gallimard;June 1988;https://covers.openlibrary.org/b/id/967786-L.jpg;Fiction|Social life and customs|Villages|Obsessive-compulsive disorder|Social conditions|Continental european fiction (fictional works by one author)|Upper class|First loves|French fiction|French language materials|Manners and customs|Romance literature|Translations into English|Fiction, coming of age|Fiction, sagas|Fiction, family life, general|Fiction, historical, general|Fiction, classics|France, fiction|Classic Literature;openlibrary+google
9782080709936;De la nature;Titus Lucretius Carus;fr;"""La poésie vit d'une vie virtuelle. Les sciences peuvent étendre sa sphère, non augmenter sa puissance."" Victor Hugo justifie en ces termes l'intérêt extrême que l'œuvre de Lucrèce suscite chez les lecteurs modernes. Or, de récentes découvertes scientifiques ont encore élargi sa sphère d'influence. Au Ier siècle avant J.C., le poète latin ne se contenta pas d'offrir à ses compatriotes la doctrine "" salvatrice ""d'Epicure, leur permettant d'accéder pleinement à la philosophie, mais il traduisit en visionnaire le mouvement incessant des atomes et le perpétuel devenir des choses au sein du vide infini. Son œuvre explore l'univers physique et le savoir grec, mais aussi notre vie quotidienne. Gardien essentiel de la doctrine épicurienne, visant à une époque de violence et d'oppression, Lucrèce révéla non sans ferveur les moyens d'un bonheur accessible à tous. La version française que l'on présente ici se veut l'écho de la tension jamais abolie entre la poésie et la raison dans le De rerum natura. Inventant un langage de la nature, Lucrèce lui a donné des cadences que cette traduction essaie de transposer.";552;Flammarion;January 4, 1999;https://covers.openlibrary.org/b/id/971501-L.jpg;Latin Didactic poetry|Ancient Philosophy|Poetry|Translations into English|Translations into Italian|Philosophy|Early works to 1800|Translations into Spanish|Translations into French|Criticism and interpretation|Nature|Microbiology|Classical literature|Physics|History|Atomic theory|Philosophy of nature|Latin poetry|Greek literature|Long Now Manual for Civilization|Kommentar|Didactic poetry, Latin|Eggs|Eggs as food|Latin language materials|Philosophy, Ancient|Science|Biology|Philosophie ancienne|Traductions anglaises|Poésie didactique latine|Didactic poetry|Lucretius carus, titus|Poetry (poetic works by one author)|Poetry, collections|Latin poetry, translations into english|Classical literature, translations into english|Traslations into English|Nature (aesthetics)|Cosmology|Anthologies|Traductions italiennes|Poésie|Philosophy, ancient--poetry|Physics--philosophy|Physics--philosophy--poetry|Pa6482 .a61 1984|Roman law|great_books_of_the_western_world|great_books|Classical philology|English poetry|Translations from Latin|English literature|Translations from classical languages|Latin prose literature|Cosmography|Poetry as Topic|Roman World|Epicureans (Greek philosophy)|Soul|Translations|Library|Personal copy|Natural history|Pre-Linnean works|Plague;openlibrary+google
9782253938927;Le grondement de la montagne;Yasunari Kawabata;fr;Dans l'air inerte d'une nuit d'été, un vieil homme entend - ou croit entendre - le grondement de la montagne. Ce rugissement venu du cœur de la Terre, lui seul semble le percevoir comme la révélation de sa fin prochaine. Notable en apparence calme et rangé, le vieil homme cache une personnalité hypersensible, inquiète, troublée par une vie intérieure agitée. Seules les splendeurs fugitives de la nature, les arabesques émouvantes des oiseaux et la silhouette blanche et délicate de sa jeune belle-fille parviennent à le distraire de son obsession et de son angoisse. Avec Le Grondement de la montagne, l'écrivain confronte son personnage, hanté par la vieillesse, la mort, le rêve impossible d'un érotisme lumineux, aux grands moments de sa vie, à ses déceptions, à ses échecs, à l'écoulement des saisons ou à la beauté éphémère d'un cerisier en fleur par un matin d'hiver.;347;LGF/Le Livre de Poche;2022-04-20;;;google
9782266112321;Sous le soleil de satan;Georges Bernanos;fr;En Artois, l'histoire de l'abbé Donissan, curé de campagne, qui tente de sauver Mouchette, la jeune meurtrière de son amant, de son désespoir et de la tentation du diable. Elle se tranchera la gorge, mais Donissan, dans sa fréquentation et sa résistance à Satan, aura trouvé l'étroit chemin de la sainteté.;283;Pocket;March 16, 2001;https://covers.openlibrary.org/b/id/980237-L.jpg;Fiction|Catholic Church|Clergy|Good and evil|Modern fiction|Fiction, religious|Translations into English|French fiction|French language|Religious aspects;openlibrary+google
9782207256008;Just Kids;Patti Smith|Patti Smith|Héloïse Esquié;fr;"""Immergés dans ce milieu, deux gamins font le pacte de toujours prendre soin l'un de l'autre. Romantiques, engagés dans leur pratique artistique, nourris de rêves et d'ambitions, ils se soutiennent et se donnent confiance pendant les années de vache maigre. Just Kids commence comme une histoire d'amour et finit comme une élégie, brossant un inoubliable instantané du New York des années 60-70, de ses riches et de ses pauvres, de ses paumés et de ses provocateurs. Véritable conte, il retrace l'ascension de deux jeunes artistes, tel un prélude á leur réussite""--Page 3 of cover";336;Denoël;Oct 14, 2010;https://covers.openlibrary.org/b/id/13445151-L.jpg;Women poets|Chelsea Hotel|Women rock musicians|Photographers|Musicians|New York Times bestseller|Artists|American Poets|nyt:paperback_nonfiction=2010-12-11|Biography|Rock musicians|Smith, patti, 1946-|Mapplethorpe, robert, 1946-1989|Poets, biography|Rock musicians, biography|Artists, biography|Photographers, biography|New york (n.y.), biography|Biography & Autobiography|Nonfiction|Document|Patti Smith|LGBTQ biography and memoir|Stonewall Book Awards|Gay photographers|Women|Art|Populaire muziek|Fotografen|Rock music|New York Times reviewed|LGBTQ art & artists;openlibrary+google
9782218931888;Criton;Platon;fr;"Emprisonné et condamné à mort, Socrate s ́oppose à son ami Criton qui le presse de s ́évader. Le dialogue a lieu dans un climat dúrgence, car l ́exécution est imminente. Mais pour Sorcrate, peu importe. Il faut prendre le temps de la réflexion: ""Il faut examiner s ́il est juste ou non d ́essayer de m énfuir d ́ici san que le Athéniens m ́autorisent à le faire. Si cela semble juste, nous essaierons de nous enfuir, sinon, nous laisserons tomber."" CEuvre brève, le Criton pose une alternative qu ́il faut résoudre très vite: désobéir ou mourir.";94;Hatier;2008;;Science / Natural History;google
9782290376508;Apologie de Socrate;Platon;fr;;96;J'ai lu;2022-06-15;;;google
9782080703941;La Boetie Discours De La Servitude Voluntaire;Simone Goyard-Fabre;fr;;220;Flammarion;January 7, 1993;https://covers.openlibrary.org/b/id/971285-L.jpg;;openlibrary+google
9782226257017;Sapiens;Yuval Noah Harari;fr;Il y a 100 000 ans, la Terre était habitée par au moins six espèces différentes d'hominidés. Une seule a survécu. Nous, les Homo Sapiens. Comment notre espèce a-t-elle réussi à dominer la planète ? Pourquoi nos ancêtres ont-ils uni leurs forces pour créer villes et royaumes ? Comment en sommes-nous arrivés à créer les concepts de religion, de nation, de droits de l homme ? À dépendre de l'argent, des livres et des lois ? À devenir esclaves de la bureaucratie, des horaires, de la consommation de masse ? Et à quoi ressemblera notre monde dans le millénaire à venir ? Véritable phénomène d'édition, traduit dans une trentaine de langues, Sapiens est un livre audacieux, érudit et provocateur. Professeur d'Histoire à l'Université hébraïque de Jérusalem, Yuval Noah Harari mêle l'Histoire à la Science pour remettre en cause tout ce que nous pensions savoir sur l'humanité : nos pensées, nos actes, notre héritage... et notre futur.;512;INCA;2015;https://covers.openlibrary.org/b/id/12802779-L.jpg;Technology and civilization|Human beings|Historical Chronology|Historia universal|Historia|Civilization|Hombre|World history|History|Non-Fiction|Science|SCIENCE / Life Sciences / General|SCIENCE / General|SCIENCE / Life Sciences / Evolution|Weltgeschichte|Civilization, history|Chronology, historical|Chronologie historique|Technologie et civilisation|Histoire universelle|Histoire|Humans|Civilisation|Homme|nyt:combined-print-and-e-book-nonfiction=2015-03-01|New York Times bestseller|Life Sciences|Evolution|General|Menschheit|Humanité|Människan|Fysisk antropologi|Human|Sapiens|nyt:paperback-nonfiction=2018-06-03|Comics & graphic novels, adaptations|Zivilisation|Society|Psychology|Economic history|Cognition and culture|Civilization--history|Human beings--history|Technology and civilization--history|Cb113.h4 h3713 2015|599.9|Sci027000 sci086000 sci000000|Cronología histórica|Tecnología y civilización|Anthropology|Long Now Manual for Civilization|Comic books, strips;openlibrary+google
